*Vertices  334
8 233 0.16
233 9 0.23
233 10 0.12
13 233 0.37
233 14 0.19
233 16 0.03
233 17 0.12
19 233 0.04
233 20 0.08
26 233 0.09
233 31 0.33
33 233 0.2
34 233 0.22
233 36 0.23
233 37 0.46
233 41 0.23
233 42 0.16
233 46 0.16
233 49 0.15
233 53 0.16
233 57 0.16
233 60 0.16
233 65 0.23
233 69 0.39
233 72 0.16
233 85 0.23
233 90 0.16
91 233 0.13
233 92 0.46
233 93 0.59
233 94 0.72
233 95 0.08
96 233 0.55
233 97 0.16
233 98 0.19
99 233 0.6
233 102 0.16
110 233 0.13
233 114 0.19
233 115 0.19
117 233 0.1
120 233 0.04
233 121 0.4
233 126 0.1
127 233 0.1
233 128 0.06
233 131 0.46
233 137 0.23
233 140 0.16
233 142 0.15
158 233 0.06
233 159 0.16
233 162 0.33
233 164 0.16
166 233 0.32
233 167 0.2
168 233 0.56
169 233 0.03
170 233 0.56
233 172 0.49
233 173 0.55
233 174 0.12
233 175 0.29
233 176 0.57
233 179 0.25
233 181 0.07
233 183 0.09
233 184 0.12
233 189 0.23
233 194 0.05
233 197 0.13
233 198 0.08
199 233 0.15
233 203 0.16
205 233 0.39
206 233 0.57
233 207 0.37
233 209 0.46
233 210 0.12
233 211 0.22
233 212 0.34
233 214 0.05
224 233 0.15
226 233 0.12
233 228 0.31
230 233 0.23
334 233 4.0E-4
234 3 0.13
234 6 0.61
8 234 0.04
26 234 0.11
31 234 0.11
234 37 0.8
234 42 0.19
69 234 0.08
234 92 0.94
234 93 0.73
234 94 0.61
96 234 0.19
234 102 0.38
234 114 0.22
234 121 0.15
234 131 0.8
234 137 0.53
234 162 0.19
166 234 0.1
168 234 0.39
170 234 0.64
234 173 0.73
234 175 0.68
234 176 0.55
234 194 0.12
205 234 0.49
206 234 0.32
234 209 0.13
226 234 0.09
233 234 0.43
334 234 1.0E-4
8 235 0.13
96 235 0.06
117 235 0.12
235 141 0.58
201 235 0.33
334 235 0.0
236 17 0.24
18 236 0.26
33 236 0.14
91 236 0.27
236 106 1.0
126 236 0.3
132 236 0.58
236 139 1.0
236 214 0.33
226 236 0.24
236 229 1.0
334 236 0.0
10 237 0.38
16 237 0.2
237 39 1.0
237 87 1.0
96 237 0.1
237 113 1.0
237 152 1.0
334 237 0.0
8 238 0.11
110 238 0.19
119 238 0.58
120 238 0.23
334 238 0.0
8 239 0.11
114 239 0.29
117 239 0.2
120 239 0.23
149 239 0.24
334 239 0.0
2 240 0.32
240 4 1.0
12 240 0.5
240 105 1.0
231 240 0.71
334 240 0.0
241 3 0.16
5 241 0.08
241 6 0.11
8 241 0.3
241 9 0.11
241 10 0.06
241 13 0.73
241 14 0.18
241 16 0.16
241 17 0.16
18 241 0.08
19 241 0.22
241 20 0.08
26 241 0.05
241 28 0.23
241 31 0.56
241 32 0.09
33 241 0.46
34 241 0.04
241 36 0.11
241 37 0.17
241 42 0.08
241 46 0.16
241 49 0.07
241 52 0.16
241 53 0.16
241 55 0.11
241 57 0.16
241 69 0.55
241 70 0.09
241 72 0.16
241 73 0.16
241 76 0.16
241 90 0.16
91 241 0.09
241 92 0.11
241 93 0.13
241 94 0.11
241 95 0.16
96 241 0.51
241 97 0.16
241 98 0.43
241 99 0.71
241 102 0.16
241 107 0.16
110 241 0.09
241 114 0.19
241 115 0.28
117 241 0.1
241 121 0.07
241 124 0.11
241 126 0.29
127 241 0.05
241 128 0.23
241 131 0.06
241 132 0.19
241 137 0.11
241 138 0.08
241 140 0.16
241 142 0.15
241 145 0.23
149 241 0.04
150 241 0.15
241 155 0.08
158 241 0.06
241 162 0.08
166 241 0.09
241 167 0.26
168 241 0.19
169 241 0.17
170 241 0.12
241 172 0.05
241 173 0.18
241 175 0.07
241 176 0.14
241 177 0.28
241 180 0.16
241 181 0.13
241 183 0.09
241 184 0.11
241 186 0.09
241 189 0.11
241 194 0.05
241 197 0.17
241 198 0.16
241 199 0.29
205 241 0.11
206 241 0.47
241 207 0.07
241 209 0.11
241 210 0.23
241 211 0.36
241 212 0.33
241 214 0.22
226 241 0.11
241 228 0.43
230 241 0.04
241 233 0.51
241 234 0.12
334 241 4.0E-4
242 2 0.39
242 6 0.09
8 242 0.04
242 17 0.1
18 242 0.11
242 22 0.29
26 242 0.24
34 242 0.22
242 54 0.58
242 56 0.41
242 59 0.41
242 71 0.41
242 74 0.41
242 81 0.58
242 91 0.22
242 94 0.09
96 242 0.08
110 242 0.16
117 242 0.08
120 242 0.09
242 128 0.14
242 153 0.29
242 157 0.24
242 166 0.23
168 242 0.12
169 242 0.08
242 170 0.1
242 172 0.14
242 173 0.11
242 179 0.15
242 191 0.29
242 193 0.41
242 205 0.18
242 206 0.15
242 217 0.27
242 219 0.29
242 220 0.29
242 222 0.47
242 223 0.41
242 224 0.18
242 226 0.19
242 230 0.19
242 233 0.07
334 242 1.0E-4
243 45 1.0
243 88 1.0
243 89 1.0
96 243 0.1
243 122 1.0
168 243 0.15
243 183 0.58
206 243 0.12
217 243 0.33
243 221 1.0
224 243 0.45
230 243 0.23
334 243 0.0
244 45 1.0
244 88 1.0
244 89 1.0
96 244 0.1
244 122 1.0
168 244 0.15
244 183 0.58
206 244 0.12
217 244 0.33
244 221 1.0
224 244 0.45
230 244 0.23
244 243 1.0
334 244 0.0
13 245 0.2
16 245 0.2
19 245 0.23
33 245 0.14
245 73 1.0
96 245 0.1
126 245 0.3
132 245 0.58
175 245 0.45
206 245 0.12
226 245 0.24
241 245 0.16
334 245 0.0
5 246 0.18
8 246 0.08
16 246 0.14
17 246 0.17
18 246 0.18
19 246 0.16
246 62 0.5
120 246 0.16
148 246 0.41
206 246 0.17
334 246 0.0
5 247 0.13
8 247 0.11
13 247 0.1
16 247 0.1
19 247 0.23
247 20 0.25
33 247 0.14
34 247 0.13
247 57 0.5
247 83 0.5
96 247 0.15
99 247 0.23
247 115 0.29
126 247 0.15
167 247 0.2
168 247 0.07
192 247 0.35
198 247 0.25
206 247 0.18
212 247 0.2
214 247 0.17
228 247 0.19
233 247 0.16
241 247 0.16
334 247 0.0
8 248 0.08
19 248 0.16
96 248 0.14
117 248 0.14
248 143 0.71
149 248 0.17
150 248 0.17
248 185 0.71
206 248 0.08
334 248 0.0
8 249 0.11
33 249 0.14
334 249 0.0
8 250 0.11
11 250 0.5
250 79 1.0
250 112 1.0
169 250 0.2
216 250 0.45
230 250 0.23
334 250 0.0
8 251 0.19
13 251 0.12
32 251 0.33
251 44 0.82
55 251 0.41
114 251 0.17
124 251 0.41
128 251 0.2
149 251 0.14
150 251 0.27
169 251 0.24
205 251 0.13
206 251 0.07
251 213 0.58
334 251 0.0
8 252 0.08
14 252 0.27
33 252 0.19
252 75 0.71
96 252 0.07
110 252 0.14
252 119 0.41
120 252 0.16
252 151 0.71
184 252 0.5
194 252 0.22
197 252 0.18
334 252 0.0
8 253 0.11
12 253 0.5
194 253 0.32
195 253 0.45
197 253 0.26
334 253 0.0
6 254 0.32
254 9 1.0
10 254 0.53
254 36 1.0
37 254 0.5
49 254 0.63
93 254 0.39
94 254 0.32
96 254 0.14
110 254 0.27
114 254 0.2
117 254 0.29
142 254 0.63
166 254 0.39
168 254 0.21
170 254 0.34
172 254 0.47
173 254 0.39
176 254 0.41
254 189 1.0
206 254 0.17
207 254 0.63
209 254 0.5
226 254 0.33
230 254 0.32
233 254 0.23
241 254 0.11
334 254 0.0
8 255 0.11
255 116 1.0
150 255 0.24
334 255 0.0
5 256 0.1
256 6 0.19
8 256 0.04
256 14 0.15
34 256 0.11
256 41 0.29
256 50 0.58
256 59 0.41
256 65 0.29
256 69 0.09
256 91 0.65
256 93 0.11
256 94 0.09
96 256 0.17
110 256 0.24
117 256 0.08
120 256 0.09
256 121 0.33
256 123 0.58
127 256 0.12
256 146 0.47
256 153 0.29
256 160 0.24
256 162 0.2
256 164 0.41
256 166 0.23
168 256 0.18
169 256 0.08
256 172 0.14
256 173 0.11
256 188 0.41
256 191 0.29
256 205 0.18
256 206 0.24
256 209 0.29
256 217 0.41
256 219 0.29
256 220 0.29
256 222 0.24
256 223 0.2
256 224 0.55
256 226 0.19
256 230 0.56
256 233 0.13
256 242 0.17
334 256 1.0E-4
257 3 0.09
257 5 0.2
257 6 0.37
257 8 0.12
257 9 0.38
257 10 0.4
257 15 0.31
257 16 0.16
257 17 0.06
257 18 0.14
257 19 0.06
257 26 0.23
257 31 0.08
257 33 0.04
257 34 0.21
257 36 0.38
257 37 0.38
257 42 0.27
257 43 0.27
257 48 0.27
257 49 0.36
257 60 0.27
257 62 0.19
257 68 0.27
257 69 0.06
257 76 0.27
257 77 0.27
257 80 0.38
257 92 0.19
257 93 0.3
257 94 0.43
257 96 0.24
257 102 0.27
257 110 0.21
257 114 0.08
257 117 0.16
257 120 0.18
257 121 0.11
257 125 0.19
257 126 0.08
257 127 0.08
257 128 0.09
257 131 0.09
257 137 0.19
257 142 0.36
257 148 0.31
257 153 0.19
257 158 0.1
257 162 0.13
257 166 0.3
257 168 0.39
257 169 0.11
257 170 0.45
257 172 0.36
257 173 0.37
257 176 0.46
257 177 0.15
257 179 0.2
257 181 0.11
257 189 0.38
257 191 0.19
257 200 0.13
257 205 0.12
257 206 0.26
257 207 0.48
257 209 0.38
257 226 0.19
257 230 0.12
257 233 0.31
257 234 0.2
257 241 0.17
257 242 0.11
257 246 0.19
257 254 0.38
257 334 2.0E-4
6 258 0.23
34 258 0.27
42 258 0.5
258 60 1.0
94 258 0.23
96 258 0.1
168 258 0.15
170 258 0.24
176 258 0.29
207 258 0.45
233 258 0.16
257 258 0.27
334 258 0.0
8 259 0.11
13 259 0.2
33 259 0.14
259 57 1.0
96 259 0.1
99 259 0.23
259 115 0.58
126 259 0.3
167 259 0.41
168 259 0.15
198 259 0.5
206 259 0.12
212 259 0.41
214 259 0.33
228 259 0.38
233 259 0.16
241 259 0.16
247 259 0.5
334 259 0.0
13 260 0.2
17 260 0.24
19 260 0.23
260 107 1.0
206 260 0.12
241 260 0.16
334 260 0.0
6 261 0.23
261 41 0.71
94 261 0.23
96 261 0.1
121 261 0.41
168 261 0.15
172 261 0.33
179 261 0.38
206 261 0.12
209 261 0.35
230 261 0.23
233 261 0.16
334 261 0.0
262 3 0.1
262 6 0.73
8 262 0.03
262 9 0.41
262 10 0.22
26 262 0.08
34 262 0.23
262 36 0.41
262 37 0.71
262 41 0.2
262 49 0.26
262 85 0.41
91 262 0.08
262 92 0.61
262 93 0.88
262 94 0.79
96 262 0.29
110 262 0.17
262 114 0.25
117 262 0.12
120 262 0.07
262 121 0.12
127 262 0.09
262 131 0.82
262 137 0.41
262 142 0.26
262 162 0.14
262 164 0.29
166 262 0.32
168 262 0.51
170 262 0.77
262 172 0.48
262 173 0.8
262 175 0.52
262 176 0.67
262 179 0.22
262 189 0.41
262 194 0.09
205 262 0.38
206 262 0.41
262 207 0.39
262 209 0.41
226 262 0.2
230 262 0.2
233 262 0.57
262 234 0.65
241 262 0.09
262 254 0.41
256 262 0.12
257 262 0.31
334 262 1.0E-4
263 3 0.15
263 6 0.51
26 263 0.13
263 37 0.63
263 92 0.79
263 93 0.62
263 94 0.51
96 263 0.14
263 114 0.13
263 131 0.79
263 137 0.63
168 263 0.33
170 263 0.54
263 173 0.62
263 175 0.6
263 176 0.52
205 263 0.39
206 263 0.27
226 263 0.11
233 263 0.37
263 234 0.85
241 263 0.07
257 263 0.12
263 262 0.65
334 263 0.0
6 264 0.46
264 9 0.71
264 10 0.38
34 264 0.13
264 36 0.71
37 264 0.35
264 49 0.45
264 85 0.35
92 264 0.18
93 264 0.55
94 264 0.46
96 264 0.2
110 264 0.19
114 264 0.14
117 264 0.2
121 264 0.2
131 264 0.18
264 142 0.45
264 162 0.25
166 264 0.55
168 264 0.29
170 264 0.36
264 172 0.5
173 264 0.28
176 264 0.43
179 264 0.19
264 189 0.71
205 264 0.11
206 264 0.24
264 207 0.67
209 264 0.35
226 264 0.24
230 264 0.23
233 264 0.33
241 264 0.08
264 254 0.71
257 264 0.27
262 264 0.43
334 264 1.0E-4
6 265 0.51
265 9 0.63
265 10 0.34
26 265 0.13
34 265 0.24
265 36 0.63
37 265 0.32
265 49 0.4
265 85 0.63
93 265 0.5
94 265 0.51
96 265 0.18
110 265 0.17
114 265 0.13
117 265 0.18
265 128 0.16
131 265 0.32
265 142 0.4
166 265 0.37
168 265 0.33
170 265 0.54
265 172 0.6
173 265 0.25
176 265 0.39
179 265 0.34
265 189 0.63
205 265 0.1
206 265 0.27
265 207 0.4
209 265 0.32
226 265 0.21
230 265 0.21
233 265 0.37
241 265 0.07
242 265 0.18
265 254 0.63
257 265 0.36
262 265 0.52
265 264 0.67
334 265 1.0E-4
6 266 0.32
8 266 0.08
31 266 0.2
37 266 0.25
266 41 0.5
42 266 0.35
69 266 0.15
92 266 0.25
93 266 0.2
94 266 0.32
96 266 0.14
266 102 0.71
121 266 0.58
162 266 0.35
166 266 0.2
168 266 0.21
170 266 0.17
172 266 0.24
173 266 0.2
176 266 0.2
179 266 0.27
205 266 0.15
206 266 0.17
209 266 0.5
230 266 0.16
233 266 0.23
234 266 0.27
241 266 0.11
257 266 0.19
266 261 0.71
334 266 0.0
267 3 0.13
6 267 0.26
267 7 0.27
8 267 0.17
13 267 0.08
26 267 0.11
31 267 0.11
33 267 0.1
37 267 0.4
69 267 0.16
267 82 0.38
91 267 0.1
92 267 0.4
93 267 0.31
94 267 0.26
96 267 0.23
267 98 0.14
99 267 0.09
114 267 0.11
117 267 0.08
120 267 0.26
127 267 0.34
131 267 0.4
267 133 0.38
267 137 0.27
267 138 0.19
267 163 0.19
168 267 0.39
170 267 0.28
173 267 0.42
175 267 0.17
267 176 0.33
183 267 0.22
205 267 0.25
206 267 0.18
226 267 0.36
228 267 0.14
233 267 0.25
234 267 0.43
241 267 0.12
257 267 0.1
262 267 0.33
263 267 0.51
334 267 1.0E-4
26 268 0.29
34 268 0.27
59 268 0.5
91 268 0.27
96 268 0.1
110 268 0.19
117 268 0.2
157 268 0.58
168 268 0.15
173 268 0.28
268 193 1.0
205 268 0.22
206 268 0.12
217 268 0.33
222 268 0.58
223 268 0.5
226 268 0.24
230 268 0.23
242 268 0.41
334 268 0.0
33 269 0.14
96 269 0.1
334 269 0.0
91 270 0.27
224 270 0.45
230 270 0.23
256 270 0.41
334 270 0.0
2 271 0.32
110 271 0.19
194 271 0.32
197 271 0.26
334 271 0.0
272 5 0.25
272 8 0.11
272 15 0.58
272 18 0.26
272 26 0.29
272 34 0.27
272 96 0.1
272 110 0.19
272 117 0.2
272 120 0.23
272 127 0.3
272 158 0.38
272 168 0.15
272 169 0.2
272 257 0.27
272 334 0.0
273 25 1.0
96 273 0.1
117 273 0.2
273 154 1.0
200 273 0.5
334 273 0.0
5 274 0.25
19 274 0.23
96 274 0.1
110 274 0.19
169 274 0.2
334 274 0.0
275 5 0.1
275 7 0.29
275 8 0.27
275 13 0.17
275 15 0.24
275 16 0.08
275 18 0.11
275 26 0.12
275 28 0.29
275 31 0.12
275 33 0.06
275 34 0.11
275 69 0.09
275 96 0.21
275 98 0.15
275 99 0.09
275 110 0.16
275 114 0.24
275 115 0.24
275 117 0.17
275 120 0.28
275 127 0.37
275 128 0.29
275 133 0.41
275 138 0.2
275 140 0.41
275 145 0.29
275 149 0.1
275 150 0.19
275 158 0.31
275 163 0.2
275 168 0.24
275 169 0.17
275 181 0.17
275 206 0.05
275 226 0.19
275 233 0.07
275 241 0.13
275 257 0.11
275 267 0.31
275 272 0.41
275 334 1.0E-4
50 276 0.71
91 276 0.27
96 276 0.1
110 276 0.19
123 276 0.71
146 276 0.58
169 276 0.2
206 276 0.12
217 276 0.33
226 276 0.24
230 276 0.23
256 276 0.41
334 276 0.0
5 277 0.25
8 277 0.05
11 277 0.25
13 277 0.1
16 277 0.3
18 277 0.13
19 277 0.23
33 277 0.07
277 57 0.5
69 277 0.11
96 277 0.05
99 277 0.11
277 115 0.29
117 277 0.1
126 277 0.3
277 155 0.25
167 277 0.41
168 277 0.15
277 180 0.5
181 277 0.2
197 277 0.13
198 277 0.25
200 277 0.25
206 277 0.12
212 277 0.2
214 277 0.5
228 277 0.19
233 277 0.08
241 277 0.16
247 277 0.25
277 259 0.5
334 277 1.0E-4
5 278 0.18
16 278 0.28
19 278 0.16
278 43 0.71
278 68 0.71
69 278 0.15
126 278 0.21
278 148 0.41
278 155 0.35
167 278 0.29
278 180 0.71
206 278 0.08
214 278 0.24
241 278 0.11
257 278 0.19
277 278 0.35
334 278 0.0
8 279 0.11
20 279 0.5
119 279 0.58
230 279 0.23
334 279 0.0
8 280 0.11
96 280 0.1
114 280 0.29
127 280 0.3
280 138 0.5
149 280 0.24
201 280 0.58
205 280 0.22
206 280 0.12
226 280 0.24
334 280 0.0
13 281 0.29
14 281 0.27
17 281 0.34
31 281 0.2
33 281 0.1
281 46 0.71
69 281 0.15
281 90 0.35
96 281 0.14
98 281 0.27
99 281 0.32
126 281 0.21
206 281 0.08
211 281 0.32
228 281 0.27
233 281 0.23
241 281 0.23
334 281 0.0
8 282 0.22
282 14 0.31
15 282 0.24
282 20 0.61
26 282 0.24
34 282 0.22
282 35 0.41
282 40 0.29
59 282 0.2
69 282 0.09
96 282 0.04
282 104 0.29
110 282 0.24
117 282 0.08
282 119 0.47
120 282 0.19
282 138 0.2
282 146 0.24
282 157 0.24
282 160 0.47
166 282 0.11
168 282 0.06
169 282 0.17
170 282 0.1
205 282 0.18
206 282 0.1
208 282 0.2
282 216 0.37
217 282 0.27
282 218 0.41
226 282 0.1
230 282 0.28
282 238 0.41
282 279 0.41
334 282 1.0E-4
8 283 0.11
283 141 1.0
283 235 0.58
334 283 0.0
284 2 0.33
3 284 0.17
284 4 0.26
5 284 0.13
6 284 0.36
8 284 0.06
284 12 0.26
13 284 0.05
14 284 0.1
15 284 0.15
284 16 0.1
284 17 0.13
18 284 0.07
19 284 0.06
284 22 0.37
31 284 0.07
33 284 0.11
34 284 0.14
37 284 0.18
284 41 0.18
284 48 0.26
284 62 0.18
69 284 0.06
284 78 0.26
284 85 0.37
284 90 0.13
91 284 0.07
92 284 0.27
93 284 0.43
94 284 0.36
96 284 0.18
284 98 0.1
99 284 0.06
284 105 0.26
284 108 0.26
110 284 0.15
114 284 0.07
120 284 0.18
121 284 0.21
126 284 0.08
127 284 0.08
131 284 0.37
284 148 0.15
284 162 0.26
284 163 0.13
284 164 0.26
166 284 0.21
168 284 0.27
169 284 0.16
170 284 0.25
284 172 0.17
173 284 0.21
175 284 0.23
176 284 0.22
179 284 0.1
181 284 0.11
284 194 0.08
205 284 0.23
206 284 0.25
284 207 0.12
209 284 0.09
228 284 0.1
230 284 0.12
231 284 0.18
284 232 0.26
233 284 0.3
234 284 0.2
284 240 0.26
241 284 0.04
242 284 0.11
284 246 0.18
256 284 0.11
257 284 0.14
262 284 0.37
263 284 0.12
284 264 0.26
284 265 0.23
267 284 0.1
284 281 0.18
334 284 2.0E-4
3 285 0.33
16 285 0.2
17 285 0.24
18 285 0.26
33 285 0.14
70 285 0.58
95 285 0.5
96 285 0.1
98 285 0.38
126 285 0.3
199 285 0.45
206 285 0.12
214 285 0.33
241 285 0.16
334 285 0.0
5 286 0.25
16 286 0.2
19 286 0.23
277 286 0.5
334 286 0.0
8 287 0.11
150 287 0.24
168 287 0.15
169 287 0.2
226 287 0.24
334 287 0.0
33 288 0.14
288 63 1.0
96 288 0.1
288 135 1.0
334 288 0.0
289 25 1.0
96 289 0.1
117 289 0.2
289 154 1.0
200 289 0.5
289 273 1.0
334 289 0.0
290 5 0.13
290 6 0.06
290 8 0.25
290 9 0.18
290 10 0.28
290 14 0.19
290 15 0.29
290 16 0.1
290 18 0.06
290 25 0.25
290 26 0.29
290 27 0.25
290 30 0.25
290 33 0.07
290 34 0.33
290 35 0.25
290 36 0.18
290 37 0.09
290 38 0.25
290 40 0.35
290 49 0.22
290 51 0.25
290 59 0.13
290 77 0.25
290 80 0.35
290 91 0.07
290 93 0.07
290 94 0.06
290 96 0.28
290 104 0.35
290 110 0.14
290 114 0.14
290 117 0.26
290 120 0.23
290 125 0.18
290 126 0.15
290 127 0.23
290 128 0.09
290 129 0.25
290 130 0.35
290 138 0.25
290 142 0.22
290 146 0.14
290 149 0.3
290 150 0.12
290 153 0.18
290 154 0.25
290 157 0.14
290 158 0.09
290 160 0.29
290 163 0.25
290 166 0.21
290 168 0.26
290 169 0.15
290 170 0.18
290 172 0.08
290 173 0.07
290 176 0.07
290 181 0.1
290 186 0.14
290 189 0.18
290 191 0.18
290 200 0.25
290 201 0.14
290 205 0.22
290 206 0.18
290 207 0.11
290 209 0.09
290 214 0.08
290 217 0.25
290 218 0.25
290 224 0.11
290 225 0.25
290 226 0.29
290 227 0.25
290 230 0.11
290 233 0.04
290 254 0.18
290 256 0.1
290 257 0.27
290 262 0.07
290 264 0.13
290 265 0.11
290 270 0.25
290 272 0.25
290 273 0.25
290 275 0.1
290 280 0.25
290 282 0.2
290 289 0.25
290 334 2.0E-4
8 291 0.11
33 291 0.14
169 291 0.2
241 291 0.16
334 291 0.0
5 292 0.25
19 292 0.23
206 292 0.12
247 292 0.5
334 292 0.0
8 293 0.11
206 293 0.12
293 246 0.71
334 293 0.0
8 294 0.11
294 21 1.0
69 294 0.21
334 294 0.0
8 295 0.11
117 295 0.2
295 187 1.0
334 295 0.0
96 296 0.1
114 296 0.29
241 296 0.16
334 296 0.0
6 297 0.23
34 297 0.27
42 297 0.5
297 60 1.0
94 297 0.23
96 297 0.1
168 297 0.15
170 297 0.24
176 297 0.29
207 297 0.45
233 297 0.16
257 297 0.27
297 258 1.0
334 297 0.0
298 2 0.12
6 298 0.52
298 22 0.27
26 298 0.11
34 298 0.3
298 41 0.27
42 298 0.19
298 60 0.38
298 85 0.53
91 298 0.1
92 298 0.13
93 298 0.42
94 298 0.52
96 298 0.19
110 298 0.15
120 298 0.17
121 298 0.31
127 298 0.11
298 128 0.13
131 298 0.27
298 162 0.38
298 164 0.38
166 298 0.31
168 298 0.33
169 298 0.08
170 298 0.37
298 172 0.38
173 298 0.1
176 298 0.33
179 298 0.29
205 298 0.25
206 298 0.23
298 207 0.34
209 298 0.13
230 298 0.09
233 298 0.37
242 298 0.31
256 298 0.15
257 298 0.2
298 258 0.38
262 298 0.33
298 264 0.38
298 265 0.51
298 284 0.49
298 297 0.38
334 298 1.0E-4
299 3 0.13
6 299 0.61
14 299 0.14
34 299 0.2
37 299 0.13
299 41 0.53
299 65 0.53
299 85 0.53
91 299 0.2
92 299 0.13
93 299 0.42
94 299 0.52
96 299 0.27
110 299 0.07
120 299 0.09
299 121 0.46
127 299 0.11
131 299 0.4
299 162 0.19
299 164 0.38
166 299 0.21
168 299 0.39
170 299 0.28
299 172 0.5
173 299 0.21
299 176 0.22
299 179 0.29
205 299 0.25
206 299 0.32
299 209 0.53
224 299 0.17
230 299 0.26
233 299 0.43
234 299 0.14
256 299 0.31
299 261 0.38
262 299 0.44
263 299 0.17
299 264 0.19
299 265 0.34
299 266 0.27
299 267 0.14
299 284 0.29
299 298 0.43
334 299 1.0E-4
8 300 0.11
300 32 0.58
96 300 0.1
117 300 0.2
127 300 0.3
149 300 0.24
150 300 0.24
168 300 0.15
205 300 0.22
206 300 0.12
226 300 0.24
334 300 0.0
301 3 0.1
5 301 0.14
301 6 0.33
8 301 0.06
301 14 0.22
15 301 0.17
26 301 0.33
33 301 0.04
34 301 0.23
301 35 0.29
301 37 0.41
301 38 0.29
301 40 0.41
301 45 0.29
301 50 0.41
301 51 0.29
59 301 0.29
69 301 0.06
301 88 0.29
301 89 0.29
91 301 0.23
301 92 0.51
301 93 0.4
301 94 0.33
96 301 0.23
301 104 0.2
110 301 0.11
301 114 0.08
117 301 0.12
120 301 0.13
301 122 0.29
301 123 0.41
126 301 0.09
301 131 0.51
301 137 0.41
301 138 0.14
301 146 0.5
301 157 0.17
301 160 0.5
166 301 0.16
168 301 0.38
169 301 0.12
170 301 0.49
301 173 0.4
301 175 0.39
301 176 0.33
301 181 0.12
301 183 0.17
301 188 0.29
301 194 0.09
205 301 0.38
206 301 0.38
217 301 0.58
301 218 0.29
301 221 0.29
224 301 0.26
301 225 0.29
226 301 0.27
301 227 0.29
230 301 0.26
233 301 0.24
301 234 0.55
241 301 0.05
301 243 0.29
301 244 0.29
256 301 0.35
257 301 0.08
301 262 0.42
301 263 0.52
301 267 0.33
301 270 0.29
301 276 0.29
301 282 0.24
301 284 0.15
290 301 0.29
301 299 0.11
334 301 1.0E-4
3 302 0.24
16 302 0.14
17 302 0.17
18 302 0.18
33 302 0.1
70 302 0.41
95 302 0.35
96 302 0.14
98 302 0.27
302 101 0.71
126 302 0.21
194 302 0.22
195 302 0.32
197 302 0.18
199 302 0.32
206 302 0.08
214 302 0.24
241 302 0.11
302 285 0.71
334 302 0.0
96 303 0.1
303 101 1.0
194 303 0.32
195 303 0.45
197 303 0.26
302 303 0.71
334 303 0.0
8 304 0.11
17 304 0.24
33 304 0.14
304 109 1.0
304 156 1.0
194 304 0.32
195 304 0.45
197 304 0.26
334 304 0.0
8 305 0.11
33 305 0.2
305 47 0.5
96 305 0.1
305 103 0.5
305 141 0.5
305 155 0.25
197 305 0.13
305 235 0.29
305 283 0.5
334 305 1.0E-4
8 306 0.11
306 116 1.0
150 306 0.24
306 255 1.0
334 306 0.0
96 307 0.1
114 307 0.29
241 307 0.16
307 296 1.0
334 307 0.0
8 308 0.08
17 308 0.17
33 308 0.1
96 308 0.07
308 109 0.71
308 156 0.71
194 308 0.22
195 308 0.32
197 308 0.18
308 235 0.41
308 304 0.71
334 308 0.0
33 309 0.14
309 47 1.0
96 309 0.1
305 309 0.5
334 309 0.0
16 310 0.2
310 100 1.0
334 310 0.0
91 311 0.27
224 311 0.45
230 311 0.23
256 311 0.41
311 270 1.0
290 311 0.25
301 311 0.29
334 311 0.0
312 17 0.24
18 312 0.26
33 312 0.14
91 312 0.27
312 106 1.0
126 312 0.3
132 312 0.58
312 139 1.0
312 214 0.33
226 312 0.24
312 229 1.0
312 236 1.0
334 312 0.0
3 313 0.19
5 313 0.14
8 313 0.13
13 313 0.12
16 313 0.12
17 313 0.14
18 313 0.3
19 313 0.13
33 313 0.16
91 313 0.15
313 95 0.29
96 313 0.12
99 313 0.13
313 115 0.33
117 313 0.12
142 313 0.26
169 313 0.24
177 313 0.67
181 313 0.24
313 186 0.33
199 313 0.26
206 313 0.14
211 313 0.26
214 313 0.19
241 313 0.19
334 313 0.0
5 314 0.25
19 314 0.23
206 314 0.12
247 314 0.5
314 292 1.0
334 314 0.0
315 29 1.0
33 315 0.14
96 315 0.1
334 315 0.0
8 316 0.11
316 13 0.1
18 316 0.26
316 19 0.23
316 33 0.27
316 57 0.5
96 316 0.1
316 99 0.11
110 316 0.19
316 115 0.29
316 126 0.15
316 167 0.2
168 316 0.07
316 198 0.25
206 316 0.12
316 212 0.2
316 214 0.17
316 228 0.19
316 231 0.35
316 233 0.08
316 241 0.08
316 247 0.25
316 259 0.5
316 277 0.25
334 316 0.0
16 317 0.2
317 83 1.0
96 317 0.1
192 317 0.71
247 317 0.5
334 317 0.0
10 318 0.38
16 318 0.2
49 318 0.45
318 80 0.71
96 318 0.1
110 318 0.19
120 318 0.23
125 318 0.71
126 318 0.3
168 318 0.15
200 318 0.5
257 318 0.27
290 318 0.25
334 318 0.0
8 319 0.11
16 319 0.2
18 319 0.26
33 319 0.14
334 319 0.0
2 320 0.22
8 320 0.16
320 22 0.5
110 320 0.14
150 320 0.17
163 320 0.35
168 320 0.21
169 320 0.29
206 320 0.08
226 320 0.17
284 320 0.18
320 287 0.71
334 320 0.0
5 321 0.08
321 6 0.15
8 321 0.07
321 9 0.47
321 10 0.5
321 11 0.17
